"bahnhof_index","lon","lat"
"1850",13.2473947,52.7545749
"1851",14.1009986,53.1488564
"1852",14.2329422,53.2431615
"1853",14.0879058,53.0650664
"1854",13.0362243,52.3928975
"1855",13.1284029,52.3941604
"1856",13.066179,52.3911241
"1857",13.1215278,52.3823727
"1858",13.0275553,52.3935623
"1859",13.0099336,52.3749613
"1860",13.1040336,52.3506167
"1861",12.3281159,52.5368089
"1862",12.3456371,52.5283035
"1863",13.8666152,53.3216865
"1864",12.9288158,52.2599994
"1865",12.4587677,52.4986854
"1866",12.35491,52.60011
"1867",13.626662,52.7230276
"1868",13.521362,52.5102272
"1869",13.2340846,52.7856662
"1870",14.1394284,53.1720603
"1871",13.0905784,52.7349701
"1872",14.2907561,53.0626503
"1873",14.2663487,53.0692138
"1874",12.9882597,52.2897722
"1875",13.6765145,52.6190981
"1876",13.1154371,52.5535623
"1877",13.8809831,53.2251669
"1878",14.3482029,53.2690785
"1879",13.30068,52.38851
"1880",13.4913443,53.1123393
"1881",NA,NA
"1882",13.2285622,52.2157008
"1883",13.2287606,52.2164172
"1884",12.8575729,52.0921434
"1885",12.8775875,52.0857618
"1886",13.1151619,52.722003
"1887",13.1828063,52.6855564
"1888",13.3858591,53.0375814
"1889",13.8763381,53.1822084
"1890",12.9255731,52.3921006
"1891",13.7378456,52.6370231
"1892",12.4305528,52.1023391
"1893",13.0667552,52.3304712
"1894",13.996593,53.0145422
"1895",13.1994452,52.1141145
"1896",12.9402406,52.5500705
"1897",12.3753239,52.3851831
"1898",13.3190829,52.9799658
"1899",13.31799,52.97911
"1900",13.0683498,51.8933062
"1901",13.1443824,54.3241217
"1902",13.2430111,53.6921318
"1903",12.5706667,54.2582041
"1904",11.9214784,54.0912414
"1905",13.6959731,53.8502906
"1906",11.9078829,54.0996102
"1907",12.210249,54.1171406
"1908",13.4187264,54.4208575
"1909",13.2632677,53.4080871
"1910",10.3027113,52.3825964
"1911",12.2617213,54.0791073
"1912",12.8030739,54.2772428
"1913",13.3033584,53.4997152
"1914",11.9975204,53.8369835
"1915",13.2995522,53.438762
"1916",13.0498414,53.9056285
"1917",13.7982215,53.7627399
"1918",14.0735159,53.681656
"1919",NA,NA
"1920",13.8827246,53.6600875
"1921",12.3017861,54.2029047
"1922",13.1675992,53.7898121
"1923",12.2512569,54.2512272
"1924",12.237167,54.24589
"1925",14.3460062,53.416832
"1926",13.3707042,54.0930241
"1927",13.3989682,54.0761913
"1928",13.0377493,54.1081457
"1929",13.4813011,54.0151377
"1930",12.3379104,54.0731224
"1931",12.0519969,54.0513115
"1932",12.1722349,53.8004774
"1933",11.1887693,48.7302674
"1934",11.5388579,53.9075757
"1935",12.0948322,54.001848
"1936",13.9379248,53.6031145
"1937",14.11983,47.90626
"1938",NA,NA
"1939",12.19728,54.00799
"1940",13.6179462,53.9247469
"1941",12.94188,53.42794
"1942",12.3146934,53.931088
"1943",11.7919386,54.0690567
"1944",13.0333797,54.2966957
"1945",12.3423,53.92389
"1946",12.3863439,53.7552271
"1947",13.6331916,54.5159131
"1948",12.4247595,53.6819292
"1949",13.5066817,54.4821898
"1950",14.21554,53.4559643
"1951",12.1398472,53.8439108
"1952",12.7666597,53.7387148
"1953",12.9288262,54.3007119
"1954",13.1972614,54.2011294
"1955",12.1437429,53.8832331
"1956",13.0845868,53.5851055
"1957",12.2342125,54.1605596
"1958",13.5030587,53.5273673
"1959",12.5017191,53.7636076
"1960",13.261595,53.5614896
"1961",11.6755307,54.0340396
"1962",13.0742934,53.3594559
"1963",13.5947411,53.5056291
"1964",13.6002398,54.4049293
"1965",12.1379393,54.0368939
"1966",11.9782307,54.0783273
"1967",13.9881297,53.5150397
"1968",13.999031,53.5038857
"1969",12.3427961,53.8447985
"1970",12.1098047,54.0105811
"1971",12.2509777,53.8017312
"1972",13.5660269,54.4430327
"1973",13.606025,54.4022152
"1974",13.1622787,54.0588829
"1975",13.1443824,54.3241217
"1976",11.8504547,54.086696
"1977",12.9085503,53.6988649
"1978",12.4873906,54.2511648
"1979",12.4372145,54.2395553
"1980",12.2254063,54.0557434
"1981",12.0708913,54.1274102
"1982",12.1329891,54.0793496
"1983",12.0989595,54.092477
"1984",12.1631083,54.079437
"1985",12.0700903,54.1463622
"1986",12.0657654,54.1390982
"1987",12.1062435,54.0819706
"1988",12.1019,54.07992
"1989",12.22498,54.24228
"1990",12.0911774,54.1014617
"1991",12.0799908,54.1118174
"1992",12.2362308,54.1745157
"1993",13.5646616,54.5243655
"1994",13.2904064,54.3542544
"1995",13.9379728,53.6031341
"1996",11.6755307,54.0340396
"1997",12.3750994,54.075166
"1998",13.6331916,54.5159131
"1999",12.216559,53.971005
"2000",NA,NA
"2001",13.3617469,53.5628127
"2002",11.5963785,53.9426826
"2003",13.1771867,53.819097
"2004",13.0776776,54.3088804
"2005",13.1062358,54.3054729
"2006",13.0446099,54.3036562
"2007",13.7468059,53.5147616
"2008",12.3477785,53.9254178
"2009",13.3895374,54.3793129
"2010",11.637384,53.994137
"2011",12.4696021,54.0312212
"2012",12.4439736,54.0316817
"2013",12.5772673,53.769054
"2014",8.6209707,52.3814709
"2015",14.0589334,53.7291415
"2016",14.0360788,53.7360433
"2017",13.1162311,53.8573751
"2018",12.8103757,54.272152
"2019",12.6809866,53.5216917
"2020",12.0905501,54.1774577
"2021",12.0876373,54.169154
"2022",13.0736712,54.1841084
"2023",13.1413855,54.2297662
"2024",13.1024963,54.2384096
"2025",14.0979445,53.4991717
"2026",13.5478745,53.9769212
"2027",11.4700086,53.7683934
"2028",11.9478737,52.9571784
"2029",11.7147793,53.7721027
"2030",11.3598731,53.804419
"2031",10.7447122,53.3753422
"2032",10.9540768,53.3628907
"2033",12.223781,52.885867
"2034",-88.0076062,45.2324755
"2035",11.7768621,53.4875964
"2036",11.4709876,53.8429023
"2037",12.5254548,53.1209919
"2038",11.6769691,53.4074145
"2039",12.5484884,53.0694828
"2040",NA,NA
"2041",12.5875327,52.7604746
"2042",11.115704,53.7015558
"2043",12.0838044,52.9032734
"2044",11.5645969,53.2821327
"2045",11.1846015,53.8576562
"2046",11.0682866,53.8513435
"2047",11.2454616,53.6764626
"2048",11.4324042,53.5884929
"2049",12.0472311,53.1230619
"2050",11.2079982,53.4495905
"2051",12.4161378,53.2089648
"2052",10.800625,53.832777
"2053",8.1368952,52.5746169
"2054",11.3680146,53.554479
"2055",-94.8307844,36.9870116
"2056",11.7452754,53.1628303
"2057",11.26203,53.44849
"2058",12.3586256,53.1435903
"2059",11.4565038,53.4174191
"2060",11.4178248,53.7224735
"2061",10.7619853,53.838566
"2062",11.4942899,53.3344388
"2063",11.1744258,53.6528337
"2064",11.4642255,53.8422543
"2065",12.6276937,52.9940388
"2066",12.811,52.9294273
"2067",12.7947537,52.9269297
"2068",12.45033,52.85253
"2069",11.5937195,53.3775878
"2070",11.8478394,53.4250382
"2071",12.7138829,52.6747171
"2072",11.8548526,53.0719211
"2073",11.5057657,53.5526725
"2074",11.283898,53.8369376
"2075",11.0833207,53.3678971
"2076",12.1842476,53.1460933
"2077",11.429976,53.4590802
"2078",11.05008,53.77477
"2079",11.7493063,53.5273758
"2080",10.3728347,54.3917524
"2081",10.6803095,53.4288362
"2082",11.3856994,53.6103781
"2083",11.4080094,53.6343601
"2084",11.4046478,53.6268337
"2085",11.379494,53.5752891
"2086",11.3715998,53.6560361
"2087",11.3593722,53.6620549
"2088",11.3456266,53.661807
"2089",11.3980576,53.5847619
"2090",11.7111023,53.4122272
"2091",11.3156614,53.3948784
"2092",11.5615191,53.5462077
"2093",11.3772102,53.5108287
"2094",11.5762726,53.7864298
"2095",12.6637818,52.9404427
"2096",11.7877111,53.0254411
"2097",11.468753,53.8959668
"2098",11.7630797,53.0001255
"2099",12.4156401,53.2447794
"2100",12.8021662,52.928433
"2101",11.3359659,53.4960449
"2102",11.1231787,48.4611281
"2103",10.3841508,48.2010189
"2104",NA,NA
"2105",11.0645199,48.2351743
"2106",10.281127,47.4885063
"2107",10.9016572,48.3553683
"2108",10.8865614,48.365332
"2109",10.8826802,48.3372821
"2110",10.8918864,48.3559327
"2111",10.9438075,48.353378
"2112",10.873009,48.3809053
"2113",10.25396,47.8824865
"2114",10.5976253,48.0060679
"2115",10.8102196,48.6797195
"2116",10.0901872,48.2548818
"2117",10.6418553,47.8311978
"2118",10.3573919,48.2740842
"2119",10.2587157,47.543732
"2120",10.61574,48.64348
"2121",10.8375836,48.2664684
"2122",10.4130687,47.6846566
"2123",NA,NA
"2124",10.71686,48.0338
"2125",10.42658,48.42497
"2126",11.0518112,48.3863167
"2127",10.7840067,48.3552771
"2128",10.2892511,47.8082833
"2129",10.4892943,48.5810067
"2130",10.5866026,48.3429419
"2131",10.771631,48.7140542
"2132",10.3453359,47.6967895
"2133",10.6412301,47.8297298
"2134",10.7106015,48.7551801
"2135",10.3207355,48.3380804
"2136",9.6617711,47.571532
"2137",10.0272324,48.3903708
"2138",10.2716962,47.4570672
"2139",10.5020864,48.3845495
"2140",10.9823845,48.3522102
"2141",10.6973709,47.5704263
"2142",10.85056,48.46343
"2143",10.8818394,48.7000939
"2144",10.03679,48.3508
"2145",10.86161,48.42303
"2146",10.7330611,48.3332727
"2147",10.8510991,48.2005552
"2148",10.3766907,48.548528
"2149",10.43908,47.81987
"2150",10.2787623,48.4602024
"2151",10.6980993,48.7787924
"2152",9.56925,48.6662394
"2153",10.3828346,48.1807139
"2154",10.4827088,48.1009903
"2155",9.9019291,47.629074
"2156",10.8479,48.53018
"2157",9.8293321,47.6475674
"2158",10.3627847,48.2870202
"2159",10.5664884,48.6181942
"2160",10.2997164,48.3897559
"2161",10.6530137,48.8033484
"2162",10.3072686,48.3725685
"2163",10.1001579,48.2228348
"2164",10.2139796,47.559263
"2165",10.868663,48.3114233
"2166",10.4457421,48.3987839
"2167",10.625966,47.8830175
"2168",10.1277803,48.1212664
"2169",10.3168074,47.7120183
"2170",10.33177,47.73135
"2171",10.959566,48.3031298
"2172",10.2757695,48.4071303
"2173",10.8323607,48.1553969
"2174",10.358726,48.2481234
"2175",10.3613091,48.2351798
"2176",10.6951661,48.3386509
"2177",10.8447233,48.183414
"2178",10.2757677,47.4365386
"2179",10.8477481,48.4904486
"2180",10.4252229,48.5743801
"2181",10.2151662,48.4499198
"2182",10.6030382,47.6987617
"2183",10.5812042,47.7452223
"2184",9.68105,47.54399
"2185",9.6853154,47.558449
"2186",10.3904701,48.1626506
"2187",10.4337317,47.6579427
"2188",10.6144958,47.7789733
"2189",10.6104527,47.7738171
"2190",10.3050672,47.6703446
"2191",10.8483035,48.5458894
"2192",10.1865555,47.9857106
"2193",10.9797681,48.245975
"2194",10.9906284,48.2617959
"2195",10.9704513,48.2695505
"2196",10.82485,48.66011
"2197",10.891901,48.366569
"2198",10.5012708,48.044871
"2199",10.5976101,48.8067225
"2200",10.5043551,48.0780963
"2201",10.1184667,48.429593
"2202",10.5011931,47.6236401
"2203",10.0048997,48.3930891
"2204",11.1771973,48.7307845
"2205",10.8337873,48.394087
"2206",10.3616936,48.2444553
"2207",9.61228,47.575149
"2208",10.891901,48.366569
"2209",10.4977388,48.8506345
"2210",11.0797166,48.4219932
"2211",10.8572849,48.2383364
"2212",10.0251232,47.5539727
"2213",10.27775,47.41084
"2214",10.3770601,48.4813713
"2215",NA,NA
"2216",10.4579941,47.6461178
"2217",10.4520897,48.1178809
"2218",10.5264351,47.5766418
"2219",10.5742,47.56604
"2220",10.5573363,47.595663
"2221",11.1619709,48.5145489
"2222",NA,NA
"2223",10.587262,48.0532459
"2224",11.2317874,49.4805168
"2225",10.97792,48.21293
"2226",10.7557069,48.1800343
"2227",8.4660606,48.0547807
"2228",10.6138314,47.6552027
"2229",10.0502467,48.3238833
"2230",NA,NA
"2231",10.2728927,47.5126046
"2232",10.3255116,47.7086731
"2233",NA,NA
"2234",NA,NA
"2235",10.6853639,48.6736819
"2236",10.6175103,48.0458484
"2237",10.0833791,48.2791504
"2238",12.1937373,48.0605373
"2239",10.269908,48.4383867
"2240",10.4262151,48.1241888
"2241",10.6198554,47.6144785
"2242",10.4603353,47.6285749
"2243",10.8433754,48.5728255
"2244",10.8184641,48.3858347
"2245",10.7141931,48.7319621
"2246",10.418574,47.6659783
"2247",12.197734,50.0543699
"2248",10.7781849,50.3370928
"2249",10.9949692,50.1083826
"2250",11.6468191,50.3652586
"2251",10.8998547,49.9006454
"2252",10.8539495,49.9890766
"2253",11.5796555,49.9495796
"2254",11.603683,49.9804662
"2255",10.8905088,49.9725765
"2256",11.2503111,50.1405411
"2257",11.0140608,49.7995795
"2258",10.9578457,50.2633542
"2259",10.9431593,50.276674
"2260",10.9491221,50.2769345
"2261",10.9821568,50.2270296
"2262",11.6276429,49.8479208
"2263",10.9982705,50.2828085
"2264",10.6655813,49.9842983
"2265",10.9542098,50.0686441
"2266",10.7956117,50.0930694
"2267",11.065799,50.2229836
"2268",10.8902037,50.0146591
"2269",11.0558092,49.770304
"2270",12.1390227,50.1837072
"2271",11.9341628,50.362288
"2272",11.9101161,50.2075297
"2273",11.3518817,50.3916008
"2274",10.9074284,50.3209541
"2275",11.0254363,50.2284698
"2276",11.3012332,50.2783473
"2277",11.8229025,49.8850728
"2278",10.8852823,49.9298608
"2279",11.5690376,50.0277616
"2280",11.7190245,50.2358872
"2281",11.7293577,50.2070496
"2282",10.992433,49.8190535
"2283",11.1727292,50.1532979
"2284",11.9127814,50.3135391
"2285",11.6303445,48.0884963
"2286",11.7032041,50.3363007
"2287",11.8699435,49.9111944
"2288",11.7756389,49.8711746
"2289",11.9461105,50.1526628
"2290",11.8473338,50.3318913
"2291",11.3204906,50.2393905
"2292",11.4519998,50.1096175
"2293",11.2679638,50.1954821
"2294",11.0555414,50.1435387
"2295",11.5570692,50.1218642
"2296",11.3848384,50.4872937
"2297",11.3773747,50.1001186
"2298",11.3175679,50.1214569
"2299",10.8326125,50.0386134
"2300",12.0053842,50.1285149
"2301",12.0825818,50.0042967
"2302",11.6574566,50.0938134
"2303",11.9523318,50.2186252
"2304",11.7116466,50.3297728
"2305",8.5386038,47.3715915
"2306",11.1154394,50.1576459
"2307",11.0167508,50.2873878
"2308",11.78836,50.19108
"2309",11.7120373,50.329423
"2310",11.5837281,50.09418
"2311",11.3071,50.217
"2312",11.9733568,49.935551
"2313",11.121761,50.3326183
"2314",10.813163,49.9336649
"2315",11.9270909,50.2627478
"2316",11.3179368,50.3635305
"2317",11.5941188,50.008233
"2318",10.831657,50.02
"2319",11.2066765,50.1693556
"2320",12.0329426,50.250261
"2321",10.7988241,50.0649158
"2322",11.0310924,50.2884197
"2323",11.0167508,50.2873878
"2324",11.9732773,50.0834244
"2325",11.773675,50.3074006
"2326",12.228463,50.0780951
"2327",11.5831452,49.8123278
"2328",11.0597124,50.146159
"2329",12.0966417,50.1990533
"2330",11.9356839,50.220345
"2331",12.1350067,50.1739656
"2332",12.1264426,50.1740752
"2333",11.7473528,50.3161183
"2334",12.1286123,50.169379
"2335",11.8720497,50.2119672
"2336",11.7053967,49.8945142
"2337",11.6900326,50.1452007
"2338",11.796181,50.3164085
"2339",11.3822766,50.4421844
"2340",11.6491028,49.9221645
"2341",11.2822985,50.3101601
"2342",10.9619807,49.8457133
"2343",11.5520426,50.0658515
"2344",11.7546236,50.2034883
"2345",11.5281341,50.129991
"2346",12.0645204,49.9803214
"2347",NA,NA
"2348",12.0039306,50.0399087
"2349",11.9852136,50.252782
"2350",11.7173812,50.2185606
"2351",10.9346327,50.0173927
"2352",10.5922117,50.011546
"2353",11.9111275,48.3030037
"2354",11.2555543,48.3874935
"2355",11.3452383,48.3401814
"2356",11.9111275,48.3030037
"2357",11.7694358,47.9692183
"2358",11.3660621,48.2590274
"2359",11.4833806,48.0203445
"2360",11.7646372,48.1040808
"2361",11.2247617,48.1611718
"2362",11.4933517,48.0267813
"2363",11.4435411,48.2546763
"2364",11.4383482,48.2666957
"2365",11.5837226,48.0201496
"2366",11.7360749,47.9941705
"2367",11.4560496,47.9808256
"2368",11.9703913,48.0777882
"2369",11.6163671,48.3029423
"2370",11.8881543,48.0719266
"2371",11.3234902,48.1738769
"2372",11.9124749,48.3040361
"2373",11.3040723,48.3321988
"2374",11.3191586,48.2125625
"2375",11.6059525,48.0791618
"2376",11.29044,47.94674
"2377",11.7327589,48.1520076
"2378",11.7764347,48.3509684
"2379",11.7715445,48.3550614
"2380",11.7442208,48.3952963
"2381",11.2621636,48.1720424
"2382",11.5869177,48.0277277
"2383",11.3768684,48.07089
"2384",11.299987,48.1062222
"2385",11.0380742,48.1062032
"2386",11.3648721,48.129259
"2387",11.2584021,48.2156855
"2388",11.3003766,48.1060833
"2389",11.4260779,48.1205153
"2390",11.9404521,48.0431124
"2391",11.9622439,48.0467514
"2392",11.1531365,48.1321969
"2393",11.3752077,48.1932834
"2394",NA,NA
"2395",11.7730736,47.969696
"2396",11.5266473,48.0745028
"2397",11.8084186,48.1708788
"2398",11.7311635,48.1110453
"2399",11.7139844,48.3088377
"2400",11.3868677,48.1331545
"2401",11.45566,48.28978
"2402",10.471782,48.1750024
"2403",11.1707036,47.9977302
"2404",11.7020568,48.0481147
"2405",11.7193478,48.0191266
"2406",11.4572957,47.9913146
"2407",11.5102385,48.0437078
"2408",11.6969361,47.8842745
"2409",11.4338135,47.9529709
"2410",11.3803929,48.3524817
"2411",11.6747902,48.2248393
"2412",11.8879097,48.07082
"2413",11.2801825,48.3569931
"2414",11.7794156,47.8929771
"2415",11.4320058,48.1289609
"2416",11.5814845,48.2882579
"2417",11.2574855,48.2147179
"2418",11.2584021,48.2156855
"2419",11.1749458,48.2168041
"2420",11.8618645,48.1929424
"2421",11.5414416,48.1448039
"2422",11.5366012,48.1171429
"2423",11.5578055,48.1405756
"2424",11.5209109,48.1247481
"2425",11.5825845,48.1344325
"2426",11.5662176,48.1398393
"2427",11.5819806,48.1351253
"2428",11.6161707,48.1338298
"2429",11.5758134,48.1370339
"2430",11.6044167,48.1278076
"2431",11.5939894,48.1288337
"2432",11.517294,48.0588658
"2433",11.5935985,48.1179921
"2434",11.4677282,48.189419
"2435",11.4119835,48.1562645
"2436",11.6315254,48.1302007
"2437",11.6466315,48.1680287
"2438",11.6481914,48.159326
"2439",11.5247847,48.1974523
"2440",11.6073559,48.0912186
"2441",11.53974,48.21366
"2442",11.4110247,48.1391854
"2443",11.5961397,48.1103142
"2444",11.5472769,48.1434795
"2445",11.5196208,48.1439367
"2446",11.6466315,48.1680287
"2447",11.4606688,48.2108938
"2448",11.5030094,48.1433934
"2449",11.435744,48.1636043
"2450",11.4086243,48.176078
"2451",11.54201,48.10982
"2452",11.5063232,48.1798127
"2453",11.422258,48.1416022
"2454",11.6452386,48.0887792
"2455",11.47798,48.16439
"2456",11.4614204,48.148793
"2457",11.6305043,48.0934888
"2458",11.6778659,48.1432219
"2459",11.5271055,48.0794327
"2460",11.6633396,48.125769
"2461",11.4752317,48.1778974
"2462",11.4456378,48.1482744
"2463",11.661342,48.0756778
"2464",11.6611852,48.321402
"2465",11.2848207,48.0978451
"2466",11.3881085,48.3205464
"2467",11.5571069,48.2558682
"2468",11.3339246,48.2100345
"2469",11.8805584,48.2156962
"2470",11.6820164,47.9109233
"2471",11.6793121,48.0630519
"2472",11.754683,47.8826109
"2473",11.4695158,48.4125999
"2474",11.4153392,48.1047483
"2475",11.80852,48.17089
"2476",11.3067821,47.9622285
"2477",11.3528511,48.1719473
"2478",11.519143,48.0574504
"2479",11.7051877,48.3640629
"2480",11.4450947,48.3330632
"2481",11.6550969,47.9735583
"2482",11.1912367,48.1469876
"2483",11.3675779,48.3005957
"2484",11.1976645,48.0407654
"2485",8.0811463,49.0591358
"2486",11.3434771,47.9962801
"2487",11.3475761,48.0052386
"2488",11.2064698,48.0611641
"2489",11.4037397,48.0921677
"2490",11.6093437,48.0511642
"2491",11.0741189,48.1045861
"2492",11.2730414,47.9069996
"2493",11.6463788,48.190328
"2494",11.6125846,48.0652754
"2495",11.56893,48.27401
"2496",11.7937647,48.110324
"2497",11.4463119,48.3609096
"2498",11.7098437,48.0342034
"2499",11.25124,48.07712
"2500",11.4268632,47.9144004
"2501",11.83251,48.0893
"2502",10.6860142,49.4682598
"2503",11.2294425,49.2560977
"2504",11.3530219,49.3892416
"2505",11.3449038,49.3897453
"2506",10.9722096,49.4542863
"2507",11.8616593,49.4478854
"2508",10.5777477,49.2986167
"2509",10.9298803,49.4107514
"2510",10.4130517,49.5062345
"2511",11.0320171,49.6513895
"2512",11.6255684,49.1680954
"2513",11.199634,49.4718884
"2514",11.0118099,49.6299449
"2515",11.0722678,49.2676225
"2516",10.3202147,49.4541825
"2517",10.312317,49.443294
"2518",11.3070498,49.3424814
"2519",10.8649545,49.4604195
"2520",11.5153005,49.2043249
"2521",10.5424514,49.5579361
"2522",10.2982963,49.2523434
"2523",10.5219004,49.5474991
"2524",11.186608,49.7768737
"2525",11.1399318,49.2153932
"2526",10.8887653,49.4629042
"2527",10.962221,49.0648737
"2528",10.9961112,49.5540128
"2529",10.7098111,49.5548676
"2530",11.002038,49.596213
"2531",10.9994544,49.5792897
"2532",10.9974778,49.5710756
"2533",11.2013519,49.5741786
"2534",10.6698919,49.4841897
"2535",11.5857851,49.5278499
"2536",11.2044606,49.381801
"2537",11.2202638,49.3753435
"2538",11.2614442,49.388053
"2539",11.1709459,49.4153241
"2540",11.0696128,49.7165799
"2541",11.2202521,49.5916176
"2542",11.9027597,49.6270696
"2543",10.9897,49.4702243
"2544",10.9722704,49.4709823
"2545",10.9234264,49.4907643
"2546",10.97025,49.4609
"2547",10.9662118,49.4829737
"2548",10.9565146,49.4742172
"2549",11.0165222,49.18448
"2550",11.1104972,49.7045439
"2551",11.2504097,49.6409904
"2552",11.1736571,49.5611297
"2553",10.75476,49.12
"2554",10.7689456,49.5359888
"2555",11.4677223,49.4995745
"2556",10.7935802,49.4968312
"2557",10.2411423,49.4171162
"2558",11.5091898,49.5046751
"2559",11.3392495,49.5692599
"2560",10.7908966,49.3456505
"2561",11.389453,49.4983834
"2562",11.1502882,49.5298192
"2563",11.1485,49.54521
"2564",11.4347591,49.5005262
"2565",11.4238076,49.5098873
"2566",11.1885756,49.1891243
"2567",11.49161,49.51953
"2568",11.2354862,49.6207304
"2569",10.3849048,49.4753365
"2570",10.4846846,49.5254052
"2571",11.1397902,49.5584577
"2572",11.0422921,49.3547031
"2573",11.0666755,49.6853276
"2574",11.1510746,49.734094
"2575",10.8011412,49.4967047
"2576",10.8594669,49.1189478
"2577",10.7562475,49.4950324
"2578",13.4511471,52.5185654
"2579",NA,NA
"2580",11.2765123,49.5005666
"2581",10.4424968,49.2957036
"2582",11.0964981,49.2432455
"2583",11.3285806,49.3907476
"2584",11.2491533,49.4993973
"2585",10.4258878,49.6462364
"2586",10.65837,49.492898
"2587",11.2744747,49.3530634
"2588",10.9244766,49.668294
"2589",10.7163364,49.1555986
"2590",10.7831713,49.2830874
"2591",11.5514014,49.6267582
"2592",11.6200841,49.524564
"2593",11.4573455,49.273281
"2594",11.3228951,49.5206836
"2595",10.6864161675501,49.6262765286902
"2596",10.61033,49.57408
"2597",11.0816272,49.4463586
"2598",11.1055285,49.4730376
"2599",11.1216174,49.4644064
"2600",11.0561639,49.4460177
"2601",11.0975859,49.4483118
"2602",11.1179572,49.4359776
"2603",11.0486447,49.4130164
"2604",11.1367916,49.4722434
"2605",11.1275786,49.426984
"2606",11.1119183,49.4448292
"2607",11.1674921,49.4623662
"2608",11.1337333,49.4593391
"2609",11.1204298,49.4534405
"2610",11.1472465,49.4637355
"2611",11.0380307,49.3821106
"2612",11.055349,49.4294302
"2613",11.0453478,49.4341482
"2614",11.0176666,49.4250989
"2615",11.0684274,49.4431864
"2616",10.9628867,49.419028
"2617",10.4223068,49.4182293
"2618",11.3333667,49.3323099
"2619",11.2535896,49.3627105
"2620",10.3628009,49.4406461
"2621",11.3402055,49.5085757
"2622",10.963201,48.9282067
"2623",11.7240813,49.1640101
"2624",11.5481184,49.7587722
"2625",10.7459882,49.3037687
"2626",10.7437172,49.3130156
"2627",11.0994422,49.6973313
"2628",10.9770574,49.1031462
"2629",11.4132247,49.2892297
"2630",11.5122691,49.500907
"2631",11.3586121,49.3087421
"2632",11.1742695,49.7556693
"2633",10.8300745,49.5200723
"2634",10.8480618,49.5047081
"2635",10.8462386,49.3754363
"2636",10.9254547,49.1119594
"2637",11.082914,49.2990931
"2638",11.0412,49.36859
"2639",11.3738865,49.5155823
"2640",11.3358,49.54318
"2641",10.8980861,49.4006556
"2642",10.8859491,49.3947325
"2643",11.0829141,49.2412173
"2644",11.2306466,49.4795468
"2645",11.2612331,49.4913654
"2646",11.24603,49.48406
"2647",10.1906014,49.3767929
"2648",11.2429141,49.4976771
"2649",11.5249764,49.5967
"2650",11.2296913,49.6098423
"2651",10.6613725,49.2920653
"2652",11.3438605,49.5577197
"2653",10.1780522,49.1984407
"2654",11.0348555,49.3256902
"2655",11.0416952,49.3384398
"2656",11.2003308,49.4718498
"2657",10.2258001,49.3716773
"2658",11.6280504,49.1675109
"2659",10.8845724,49.5120141
"2660",11.3337434,49.6170041
"2661",10.9969653,48.8971905
"2662",11.336536,49.5278459
"2663",10.2737612,49.4532191
"2664",11.7394344,49.4995768
"2665",11.7752956,49.4891625
"2666",11.9095436,49.6211706
"2667",10.9087811,48.961041
"2668",10.6828781,49.1994853
"2669",10.2426436,49.5510561
"2670",10.9847889,49.4158544
"2671",11.0562572,49.2129007
"2672",10.9859052,49.5175579
"2673",11.5187884,49.6110326
"2674",11.8013795,49.6156569
"2675",11.4906607,49.5575603
"2676",10.9292252,49.4594329
"2677",10.9657361,49.0295525
"2678",11.2552326,49.6302344
"2679",10.7461134,49.3069161
"2680",11.1359431,49.7122666
"2681",10.7175509,49.482048
"2682",10.7176449,49.4813895
"2683",10.8256027,49.2496149
"2684",11.3018459,49.3924294
"2685",10.9578699,49.4437753
"2686",10.947023,49.4488002
"2687",11.8507867,48.8177181
"2688",12.1673887,49.7146903
"2689",12.8130018,49.2779361
"2690",13.1906828,48.9932221
"2691",11.9943644,48.9224924
"2692",12.8522435,49.1731873
"2693",12.681736,49.2913125
"2694",13.2082925,49.1214702
"2695",11.8083441,49.0924622
"2696",13.1874055,48.9952807
"2697",12.8078414,49.1673675
"2698",13.10171,49.07008
"2699",12.3064346,49.2713068
"2700",12.6861713,48.9104786
"2701",13.1179615,49.048277
"2702",11.9967677,48.5157848
"2703",8.4561892,47.1799076
"2704",12.7453114,49.1966155
"2705",12.9500886,48.8394661
"2706",11.9066139,49.0342925
"2707",12.48767,48.6413797
"2708",12.1819797,48.8366397
"2709",12.2021074,48.6938334
"2710",11.9605139,49.0242503
"2711",12.098785,49.6284085
"2712",13.3010132,48.9897888
"2713",12.019505,49.4014054
"2714",12.8395384,49.3096773
"2715",12.7059963,49.3783747
"2716",12.3938594,48.8260816
"2717",12.9828998,48.9578502
"2718",13.3929292,48.8560224
"2719",12.9738285,48.8890621
"2720",13.3752015,48.8851953
"2721",12.68206,49.35738
"2722",11.9966882,48.9458813
"2723",11.9949347,48.5247934
"2724",12.2146082,48.8960611
"2725",12.1019214,49.3626563
"2726",12.63213,48.8833422
"2727",11.8888884,49.869025
"2728",13.3568564,48.9141618
"2729",12.1988834,48.9368693
"2730",12.7378167,49.204446
"2731",11.8829936,49.0701473
"2732",12.3167038,48.7958447
"2733",12.6952333,48.6826153
"2734",12.1353864,48.5469673
"2735",13.1607743,49.0212012
"2736",13.2480595,49.0079195
"2737",13.2433967,49.0605783
"2738",12.1377765,49.5797095
"2739",12.1270063,49.5988287
"2740",12.2602833,48.7707469
"2741",11.7663002,49.1217069
"2742",12.1076,49.1980999
"2743",12.7679929,49.1638647
"2744",12.1805228,49.4475122
